GB_Yield_Total,GK_Yield_Total,Rasio_GK_GB,GB_Kadar_Air_Mean,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Kemas_Pct_Teoritis,Total_Waste_Kg,Cetak_Durasi_Hari,Kemas_Durasi_Hari,Bulan_Produksi,Defect_Overall,Material_Description,Cluster,Cluster_Label,PCA1,PCA2
672.86,1013.42,1.506137978182683,3.54,983.0,0.967538731077383,0.9678333333333332,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2621297864665104,-0.7839802312361831
673.77,1014.58,1.505825430042893,3.73,985.0,0.969507273765232,0.9712333333333332,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2844671081177017,-0.7639339429192931
673.3599999999999,1014.16,1.506118569561602,3.72,985.0,0.969507273765232,0.9701666666666666,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.277172341341834,-0.7599146332949734
671.73,1013.46,1.5087311866374884,3.7,983.0,0.967538731077383,0.96845,0.0,1.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.257356940748376,-0.7742518584489301
673.49,1013.9,1.505441803144813,3.55,985.0,0.969507273765232,0.9709666666666666,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.291375475689693,-0.7696459399199334
670.42,1011.14,1.5082187285582174,3.4,980.0,0.964585917045611,0.9671166666666666,0.0,0.0,1.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.254166191835914,-0.8048317046550504
674.5,1014.85,1.5045959970348406,3.77,983.0,0.967538731077383,0.9689333333333332,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.262010154606567,-0.7735733562303321
669.95,1009.39,1.5066646764683929,3.54,982.0,0.966554459733459,0.9678,0.0,1.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.256263596829707,-0.7787953992906298
670.59,1011.13,1.5078214706452526,3.72,980.0,0.964585917045611,0.96645,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2446593810283697,-0.7974233888018464
672.18,1012.74,1.5066500044630904,3.65,984.0,0.968523002421308,0.96965,0.0,0.0,0.0,4.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2773679021268145,-0.7738134608399267
673.74,1014.05,1.505105827173687,3.185,980.0,0.964585917045611,0.9655,0.0,2.0,0.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.261069812912548,-0.7255121419228827
671.5,1122.25,1.6712583767684288,3.0,980.0,0.964585917045611,0.9661666666666666,0.0,1.0,0.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.6719282401332056,-0.7660600361474678
674.6,1015.33,1.5050844945152682,3.02,984.0,0.968523002421308,0.9692833333333334,0.0,0.0,1.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3027174591492465,-0.7195570417458753
672.69,1013.22,1.506221290639076,3.42,982.0,0.966554459733459,0.9678333333333332,0.0,1.0,3.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.243627940237941,-0.7128563205353302
672.02,1012.67,1.5069045564120116,3.67,983.0,0.967538731077383,0.9678333333333332,0.0,0.0,3.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.241289367236005,-0.7097037598997882
675.97,1016.47,1.50372057931565,3.67,986.0,0.970491545109156,0.9712833333333334,0.0,1.0,0.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.287410804360495,-0.6768167154580875
672.09,1011.75,1.5053787439182251,3.59,982.0,0.966554459733459,0.9676666666666668,0.0,0.0,0.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.260761877899669,-0.710192576105663
736.87,1014.03,1.3761314750227311,3.57,985.0,0.969507273765232,0.575,0.0,1.0,0.0,5.0,1,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,1.578423559526186,-2.7638110941509426
670.76,1011.05,1.5073200548631402,3.79,980.0,0.964585917045611,0.9664166666666668,0.0,0.0,1.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2298041245614497,-0.7165081830347548
673.37,1013.97,1.5058140398295143,3.8,984.0,0.968523002421308,0.96925,0.0,3.0,0.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2520552186117806,-0.6667471441491438
681.9,1022.52,1.4995160580730311,3.52,992.0,0.9763971731727,0.97685,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3352194585277335,-0.5672876124105181
671.25,1011.5,1.5068901303538176,3.44,981.0,0.965570188389535,0.9665666666666668,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.251545110249525,-0.6421933566025085
671.89,1011.64,1.5056631293812976,3.59,983.0,0.967538731077383,0.96945,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2664814102056208,-0.6163244211877345
668.47,1008.84,1.5091776743907728,3.46,980.0,0.964585917045611,0.9654166666666668,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.24768849567001,-0.6426596106166651
680.5999999999999,1021.12,1.5003232441962977,3.64,991.0,0.975412901828776,0.9769333333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.335099214395359,-0.5706569661445611
674.44,1015.04,1.5050115651503468,3.61,992.0,0.9763971731727,0.9779666666666668,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.320566162027445,-0.5428273715691919
674.86,1015.56,1.5048454494265475,3.74,988.0,0.972460087797004,0.97365,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2948701564758918,-0.5727975679847864
680.39,1021.0,1.5006099442966534,3.67,992.0,0.9763971731727,0.9668333333333332,0.0,0.0,2.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3076559798729512,-0.6200720317988337
670.9,1021.48,1.522551796094798,3.54,986.0,0.970491545109156,0.9704333333333334,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3162443486294264,-0.606124645633441
672.0,1013.7,1.5084821428571429,3.52,987.0,0.97147581645308,0.9721166666666666,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2893322470229855,-0.5859473941484248
684.24,1024.57,1.4973839588448496,3.68,1000.0,0.984271343924093,0.98515,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3939336925781913,-0.4982161664454513
669.37,1009.52,1.5081643933848246,2.71625,983.0,0.967538731077383,0.9677166666666668,0.0,0.0,2.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.289638400622085,-0.6482644791869533
677.38,1017.9,1.502701585520683,2.80375,993.0,0.977381444516624,0.97935,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3790369677290473,-0.570739890662622
683.66,1024.06,1.4979083169996783,2.7875,999.0,0.983287072580169,0.9834166666666668,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.4225564097702565,-0.5362206049851486
667.03,1007.62,1.5106067193379606,2.685,980.0,0.964585917045611,0.9660166666666666,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2784950446867454,-0.6605879906491539
678.18,1018.68,1.5020790940458288,2.64875,993.0,0.977381444516624,0.9760666666666666,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3914325851813625,-0.5912884259510284
671.49,1011.9,1.5069472367421703,3.67,978.0,0.962617374357763,0.9601166666666666,0.0,0.0,42.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,1.8814619974506668,-0.8381718581923123
669.94,1010.22,1.5079260829327998,3.75,981.0,0.965570188389535,0.9671666666666666,0.0,0.0,2.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.228931791594539,-0.7107414294143946
671.74,1012.43,1.507175395242207,3.41,984.0,0.968523002421308,0.9682,0.0,1.0,0.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2792852564928276,-0.6969273373956264
680.0699999999999,1020.72,1.500904318673078,3.74,991.0,0.975412901828776,0.9770166666666666,0.0,0.0,1.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3239778314884583,-0.649495172176535
670.3,1010.0,1.5067880053707297,3.77,980.0,0.964585917045611,0.9643,0.0,0.0,0.0,5.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.233030508333147,-0.7244763325935367
672.0,1012.43,1.506592261904762,3.6,985.0,0.969507273765232,0.9691,0.0,2.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.267904375812926,-0.5942318690669487
674.0,1014.6,1.5053412462908011,3.75,987.0,0.97147581645308,0.9718,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.290003510878392,-0.5917852665955472
674.35,1014.17,1.5039222955438571,3.52,986.0,0.970491545109156,0.9706,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2922212784434244,-0.60811830734959
681.0,920.54,1.3517474302496328,3.72,992.0,0.9763971731727,0.9766166666666668,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,1.9609831087119518,-0.5287911513965516
675.41,1015.86,1.5040641980426706,2.65,989.0,0.973444359140928,0.9731,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.355058582792586,-0.6044040814683741
670.52,1020.96,1.5226391457376365,2.62875,984.0,0.968523002421308,0.9687333333333332,0.0,0.0,4.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3236114943463595,-0.6520085615137601
675.24,1015.82,1.504383626562407,2.7575,990.0,0.974428630484852,0.97645,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3657677326864506,-0.5897720008741183
671.84,1011.84,1.5060728744939271,3.63,986.0,0.970491545109156,0.9713333333333334,0.0,0.0,3.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.259889727557013,-0.6016585348798066
672.48,1012.84,1.506126576255056,3.64,987.0,0.97147581645308,0.9728833333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2940006720614083,-0.5861313313371529
678.1,1018.71,1.5023005456422356,3.74,990.0,0.974428630484852,0.9722,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.300180941906065,-0.5823887073836301
676.98,1016.72,1.5018464356406394,3.79,989.0,0.973444359140928,0.9752333333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.305534178246445,-0.5732513117125446
676.42,1025.01,1.515345495402265,3.69,989.0,0.973444359140928,0.9660333333333332,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3141795618486594,-0.6165796213752885
677.61,1016.35,1.4999040746151917,2.72375,992.0,0.9763971731727,0.9775,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.371509220948103,-0.5748289137309354
673.89,1013.35,1.5037320630963509,2.57,985.0,0.969507273765232,0.96995,0.0,5.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2962886859221365,-0.5990063279491847
674.4399999999999,1015.05,1.5050263922661764,2.69375,990.0,0.974428630484852,0.975,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3657311324686825,-0.5970457653632102
681.41,1022.17,1.5000807149880395,2.73625,990.0,0.974428630484852,0.9759333333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3763672963108715,-0.6065181437829407
677.3599999999999,1017.86,1.5026869020904692,2.7125,996.0,0.980334258548397,0.9809833333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.4105952106391344,-0.5533552954601902
674.11,1014.48,1.5049175950512528,3.43,984.0,0.968523002421308,0.9665166666666668,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.275876959801415,-0.628510708948883
669.39,1009.38,1.5079101868865683,3.41,981.0,0.965570188389535,0.9669666666666666,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.244309438989828,-0.6282022492899089
669.89,1009.51,1.506978757706489,3.46,980.0,0.964585917045611,0.96345,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2360588872194778,-0.6572238256753277
674.4200000000001,1014.73,1.5045965422140504,3.47,988.0,0.972460087797004,0.9740333333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.312670408359396,-0.5861976119199067
675.08,1015.58,1.5043846655211237,3.59,989.0,0.973444359140928,0.9691833333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3065249818754987,-0.6050726685455581
676.77,1017.48,1.5034354359679063,3.61,988.0,0.972460087797004,0.9877166666666668,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.325389863894302,-0.5108266835934674
672.69,1009.52,1.5007209858924615,3.56,985.0,0.969507273765232,0.9706833333333332,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2659378012006326,-0.5965850577723009
679.1700000000001,1016.98,1.4973865158944004,3.41,988.0,0.972460087797004,0.9723166666666668,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3034271539691487,-0.607969671297328
674.46,1015.03,1.5049521098360168,3.79,985.0,0.969507273765232,0.9700833333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.275091558837936,-0.6067715585637798
671.65,1012.34,1.5072433559145388,3.49,987.0,0.97147581645308,0.9725,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3009867426102324,-0.5905928097744276
683.58,1024.12,1.4981713917902806,3.79,996.0,0.980334258548397,0.9808333333333332,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3515790832938044,-0.5302650643464234
669.39,1009.46,1.5080296986808888,3.62,980.0,0.964585917045611,0.9643666666666668,0.0,3.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2216541742654026,-0.6191389710001018
672.3800000000001,1013.06,1.5066777714982595,3.77,984.0,0.968523002421308,0.9689666666666666,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2606113715200338,-0.6029639001672451
672.78,1013.26,1.5060792532477183,3.57,984.0,0.968523002421308,0.9697166666666668,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.277371877685183,-0.6144498239233145
679.25,1018.7,1.4997423629002578,3.58,989.0,0.973444359140928,0.9708,0.0,1.0,4.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2738655537483017,-0.6051126091011052
672.95,1013.3,1.5057582286945537,3.8,984.0,0.968523002421308,0.9691333333333332,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.264571872061771,-0.6111268950066583
678.12,1018.59,1.502079278003893,2.665,989.0,0.973444359140928,0.9717666666666668,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3539708320311847,-0.6271630426992938
679.84,1019.47,1.4995734290421274,2.72,990.0,0.974428630484852,0.9735333333333334,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3671194249705643,-0.6151040676820427
678.9399999999999,1018.45,1.500058915368074,2.72875,993.0,0.977381444516624,0.9782166666666666,0.0,1.0,2.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3662522295685777,-0.5748233834811055
678.2900000000001,1023.11,1.5083666278435477,2.74125,995.0,0.979349987204473,0.97985,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.4189447298492603,-0.564868669871188
675.41,1015.93,1.504167838794214,2.7375,987.0,0.97147581645308,0.9716,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3376918660903936,-0.6159847085348662
675.3299999999999,1015.89,1.504286793123362,2.64,993.0,0.977381444516624,0.9779666666666668,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.384923975434248,-0.5671754769340056
676.58,1017.16,1.5033846699577285,2.6475,989.0,0.973444359140928,0.9748666666666668,0.0,0.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3656472045053216,-0.607005946899569
677.63,1017.83,1.5020438882576037,2.65,991.0,0.975412901828776,0.97385,0.0,0.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3670233232692985,-0.6094832979284457
673.0799999999999,913.12,1.3566292268378204,2.6575,984.0,0.968523002421308,0.9690666666666666,0.0,1.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,1.9559575505346316,-0.6039579915979918
684.5500000000001,1025.3,1.497772259148345,2.68,995.0,0.979349987204473,0.9788166666666668,0.0,1.0,1.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.4020045053275263,-0.5773913429855245
670.44,1010.9,1.5078157627826505,3.72,983.0,0.967538731077383,0.96725,0.0,3.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2402571680632914,-0.5944929059093257
673.35,1014.08,1.5060221281651445,3.46,985.0,0.969507273765232,0.9707333333333332,0.0,3.0,0.0,6.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.275090302532103,-0.5844611539183232
671.83,1012.48,1.5070479139067918,3.46,985.0,0.969507273765232,0.9702833333333334,0.0,0.0,1.0,7.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2778338843989214,-0.5300589955366422
671.63,1012.29,1.507213793308816,3.76,986.0,0.970491545109156,0.9697666666666668,0.0,1.0,0.0,7.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2695991119865955,-0.5097235437448987
681.82,1021.79,1.498621337009768,3.71,992.0,0.9763971731727,0.8632,0.0,0.0,0.0,7.0,1,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.1656858890809203,-1.0514197609709173
675.46,1016.14,1.5043673940721878,2.68375,987.0,0.97147581645308,0.9710166666666666,0.0,1.0,0.0,7.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3378126772693144,-0.5392724181983224
672.45,1013.06,1.506520930924232,2.6875,987.0,0.97147581645308,0.9596,0.0,0.0,4.0,7.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.2885456326381743,-0.6056279908561727
681.71,1022.43,1.4998019685790145,2.725,990.0,0.974428630484852,0.9738833333333332,0.0,1.0,1.0,7.0,0,NEO RHEUMACYL TABLET NP/24 X 20,0,🟡 Medium Risk,2.3580791744732457,-0.5295837175142726
827.04,308.6,0.3731379377055523,2.72875,836.0,0.9554285714285714,0.9497508591065292,0.0,0.0,2.0,3.0,0,SUDREX COLD & COUGH/KAP 10'S SLEEVE,2,🔴 High Risk,-0.8940487353810499,-0.7810812493616414
831.03,312.3,0.3757987076278835,2.57125,828.0,0.9462857142857144,0.9442182130584192,20.28,0.0,6.0,8.0,0,SUDREX COLD & COUGH/KAP 10'S SLEEVE,2,🔴 High Risk,-1.0355772444740923,-0.4126178563396191
440.1,784.94,1.7835491933651444,4.553333333333334,664.0,0.8512820512820513,0.83656,0.0,2.0,0.0,3.0,1,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,0.3414309549082505,-0.9074947135023922
436.9,784.59,1.795811398489357,4.6466666666666665,748.0,0.958974358974359,0.95911,0.0,0.0,1.0,3.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.0304483680727548,0.10840646481428473
442.2,790.02,1.7865671641791043,4.6433333333333335,750.0,0.9615384615384616,0.96051,0.0,1.0,0.0,3.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.0498483939655705,0.1238092924856305
438.6,786.4,1.7929776561787505,4.5633333333333335,753.0,0.9653846153846154,0.96753,0.0,0.0,22.0,4.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,0.9035699139001233,0.20980679944114494
443.5,791.1800000000001,1.783945885005637,4.65,759.0,0.9730769230769232,1.02152,0.0,0.0,1.0,4.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1882576796243551,0.5395132877532726
441.3,789.21,1.78837525492862,4.523333333333333,758.0,0.9717948717948718,0.97052,0.0,1.0,0.0,4.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.115824280847576,0.29317146681860573
447.1,795.15,1.7784611943636768,4.53,765.0,0.9807692307692308,0.97989,0.0,0.0,0.0,4.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1795358199172996,0.3528501753896994
441.2,789.48,1.7893925657298275,4.596666666666667,761.0,0.9756410256410256,0.97129,0.0,0.0,2.0,4.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1217757844662029,0.3015811788765677
441.7,789.74,1.7879556259904914,4.51,765.0,0.9807692307692308,0.98016,0.0,2.0,0.0,4.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1674619549620584,0.3832169112469877
442.5,790.74,1.7869830508474576,4.473333333333333,762.0,0.9769230769230768,0.97733,0.0,0.0,0.0,5.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1572805553944354,0.41524914869919405
437.4,785.6600000000001,1.796204846822131,4.443333333333334,758.0,0.9717948717948718,0.97735,0.0,0.0,0.0,5.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1332298237529448,0.40613858613743997
441.3,789.48,1.788987083616587,4.613333333333334,765.0,0.9807692307692308,0.98669,0.0,0.0,0.0,5.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1810394388340844,0.48335906267726947
442.6,790.88,1.7868956168097605,4.583333333333333,765.0,0.9807692307692308,0.98495,0.0,0.0,0.0,5.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1809686894869134,0.4708992829248593
445.6,793.44,1.780610412926391,4.696666666666666,768.0,0.9846153846153848,0.98467,0.0,0.0,0.0,5.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1918798015881067,0.4809877401347576
438.7,787.1800000000001,1.794346934123547,4.52,765.0,0.9807692307692308,0.98149,0.0,0.0,0.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1735791132135307,0.6232733786345823
437.0,784.96,1.7962471395881008,4.4,762.0,0.9769230769230768,0.97549,0.0,0.0,0.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1500559183876642,0.57912889293541
443.66,792.26,1.785736825497002,4.613333333333334,772.0,0.9897435897435898,0.98889,0.0,1.0,1.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.2100588465759932,0.6930103219479214
438.3,786.14,1.7936116814966916,4.62,765.0,0.9807692307692308,0.98039,0.0,0.0,0.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.163827025500312,0.6217316333324663
440.28,878.3399999999999,1.9949577541564456,4.553333333333334,760.0,0.9743589743589745,0.98407,0.0,0.0,0.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.5470529227801177,0.5849846107626399
440.8,789.26,1.7905172413793102,4.596666666666667,770.0,0.9871794871794872,0.98524,0.0,1.0,1.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1918398080192452,0.6709672286223681
441.1,789.56,1.789979596463387,4.533333333333333,770.0,0.9871794871794872,0.98655,0.0,0.0,0.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.2108735021509438,0.6682111946784245
441.9,789.94,1.7875990042996155,4.496666666666666,770.0,0.9871794871794872,0.98538,0.0,0.0,0.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.209459198226596,0.6596592742976941
442.4,790.76,1.7874321880650996,4.513333333333333,772.0,0.9897435897435898,0.98804,0.0,1.0,3.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1959197126648509,0.6850099371041174
440.5,788.76,1.7906015891032916,4.636666666666667,768.0,0.9846153846153848,0.98858,0.0,0.0,0.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.1956399745755015,0.6727066408542383
441.7,789.96,1.788453701607426,4.493333333333333,770.0,0.9871794871794872,0.99092,0.0,0.0,1.0,7.0,0,SUDREX EXTRA/TAB 2X10'S FBX,0,🟡 Medium Risk,1.2105638390226279,0.6855526599379919
